track_id,genre
46928,Pop
46930,Pop
47032,Rock
47068,Electronic
47069,Electronic
47070,Electronic
47071,Electronic
47072,Electronic
47073,Electronic
47074,Electronic
47075,Electronic
47076,Electronic
47077,Electronic
47100,Pop
47192,Experimental
47193,Experimental
47194,Experimental
47195,Experimental
47196,Experimental
47197,Experimental
47198,Experimental
47199,Experimental
47200,Experimental
47201,Experimental
47202,Experimental
47260,Electronic
47471,Rock
47506,Folk
47510,Rock
47526,Rock
47628,Folk
47657,Electronic
47658,Electronic
47659,Electronic
47660,Electronic
47661,Folk
47662,Folk
47663,Folk
47665,Pop
47666,Pop
47670,Pop
47671,Pop
47707,Experimental
47826,Experimental
47835,Pop
47865,Folk
47868,Folk
47894,Pop
47895,Pop
47896,Pop
47897,Pop
47916,Rock
47921,Rock
48015,Rock
48042,Experimental
48043,Experimental
48044,Experimental
48046,Experimental
48269,Experimental
48293,Electronic
48307,Experimental
48317,Experimental
48367,Rock
48368,Rock
48369,Rock
48437,Electronic
48439,Electronic
48440,Electronic
48442,Electronic
48443,Electronic
48444,Pop
48446,Pop
48450,Pop
48452,Pop
48453,Pop
48454,Pop
48456,Pop
48457,Pop
48462,Electronic
48463,Electronic
48464,Electronic
48465,Electronic
48466,Electronic
48488,International
48489,International
48491,International
48492,International
48493,International
48494,International
48763,Rock
48808,Folk
48815,Folk
48861,Experimental
48862,Experimental
48863,Experimental
48864,Experimental
48865,Experimental
48931,Experimental
48990,Rock
48999,Rock
49029,Folk
49030,Folk
49039,Pop
49061,Experimental
49062,Experimental
49064,Experimental
49066,Experimental
49067,Experimental
49068,Experimental
49070,Experimental
49071,Experimental
49072,Experimental
49073,Experimental
49394,Experimental
49401,Experimental
49407,Experimental
49408,Experimental
49441,Rock
49473,Pop
49476,Hip-Hop
49477,Pop
49478,Hip-Hop
49479,Hip-Hop
49812,Rock
49817,Rock
49842,Folk
49843,Folk
49844,Folk
49845,Folk
49846,Folk
49847,Folk
49848,Folk
49849,Folk
49856,Folk
49857,Folk
50264,Hip-Hop
50272,Pop
50276,Folk
50283,International
50323,Folk
50444,Rock
50445,Rock
50446,Rock
50447,Rock
50448,Rock
50449,Rock
50539,Rock
50543,Rock
50752,Rock
50753,Rock
50754,Rock
50836,Experimental
50952,Folk
50955,Instrumental
50956,Instrumental
51004,International
51005,International
51006,International
51111,Experimental
51112,Experimental
51113,Experimental
51114,Experimental
51115,Experimental
51117,Experimental
51118,Experimental
51120,Pop
51157,Experimental
51158,Experimental
51203,Experimental
51260,Pop
51261,Pop
51262,Pop
51263,Pop
51265,Pop
51267,Pop
51268,Pop
51269,Pop
51271,Pop
51272,Pop
51273,Pop
51274,Pop
51275,Pop
51276,Pop
51278,Pop
51291,Pop
51292,Pop
51301,Experimental
51305,Experimental
51333,Folk
51479,Experimental
51655,Folk
51659,Folk
51661,Folk
51776,Instrumental
51784,Electronic
51785,Electronic
51918,Folk
51919,Folk
51923,Electronic
51954,Electronic
51991,International
51992,International
51998,International
51999,International
52000,International
52001,International
52034,Pop
52035,Pop
52036,Pop
52037,Pop
52039,Pop
52040,Pop
52041,Pop
52042,Pop
52044,Pop
52045,Pop
52118,International
52119,International
52120,International
52121,International
52122,International
52123,International
52124,International
52125,International
52126,International
52127,International
52128,International
52129,International
52141,Experimental
52375,Pop
52380,Pop
52389,Pop
52393,Pop
52409,Electronic
52446,Instrumental
52447,Instrumental
52448,Instrumental
52449,Instrumental
52451,Instrumental
52452,Instrumental
52500,Folk
52501,Folk
52502,Folk
52508,Folk
52522,Rock
52579,Hip-Hop
52628,Electronic
52629,Electronic
52630,Electronic
52631,Electronic
52632,Electronic
52633,Electronic
52634,Electronic
52635,Electronic
52636,Electronic
52637,Electronic
52638,Electronic
52639,Electronic
52641,Electronic
52642,Electronic
52644,Electronic
52645,Electronic
52646,Electronic
52647,Electronic
52648,Electronic
52649,Electronic
52650,Electronic
52859,Experimental
52860,Experimental
52861,Experimental
52862,Experimental
52945,Folk
52946,Folk
52947,Folk
52948,Folk
52950,Folk
52951,Folk
52953,Folk
52954,Folk
52955,Folk
53152,International
53154,International
53156,International
53157,International
53158,International
53159,International
53160,International
53228,Pop
53229,Pop
53299,International
53300,International
53301,International
53302,International
53379,Hip-Hop
53381,Hip-Hop
53457,Electronic
53496,Electronic
53576,Folk
53578,Folk
53586,Folk
53587,Folk
53588,Folk
53589,Folk
53591,Pop
53592,Pop
53675,Experimental
53723,International
53724,International
53725,International
53726,International
53727,International
53728,International
53729,Experimental
53807,Rock
53862,Electronic
53863,Electronic
53937,Pop
54019,Experimental
54031,Pop
54032,Pop
54033,Pop
54034,Pop
54037,Pop
54039,Pop
54061,Folk
54062,Folk
54063,Folk
54064,Folk
54149,Instrumental
54150,Instrumental
54151,Instrumental
54152,Instrumental
54153,Instrumental
54154,Instrumental
54155,Instrumental
54156,Instrumental
54158,Instrumental
54159,Instrumental
54160,Instrumental
54163,Rock
54234,Pop
54235,Pop
54236,Pop
54237,Pop
54297,Folk
54335,Electronic
54365,Hip-Hop
54376,Hip-Hop
54433,International
54436,International
54437,International
54438,International
54442,International
54443,International
54463,International
54464,International
54465,International
54466,International
54467,International
54468,International
54469,International
54470,International
54475,International
54476,International
54479,International
54480,International
54481,International
54482,International
54496,Experimental
54554,Experimental
54568,International
54570,International
54576,International
54578,International
54580,International
54621,Rock
54623,Rock
54624,Rock
54625,Rock
54626,Rock
54662,Electronic
54664,Pop
54665,Pop
54666,Pop
54667,Pop
54703,Folk
54719,Electronic
54735,Rock
54753,Hip-Hop
54874,Electronic
54942,Rock
55076,Pop
55097,Hip-Hop
55100,Hip-Hop
55101,Hip-Hop
55102,Hip-Hop
55113,Hip-Hop
55119,Hip-Hop
55120,Hip-Hop
55121,Hip-Hop
55122,Hip-Hop
55123,Hip-Hop
55124,Hip-Hop
55149,Electronic
55183,Electronic
55186,Electronic
55231,International
55232,International
55233,International
55234,International
55235,International
55236,International
55237,International
55238,International
55240,International
55241,International
55242,International
55285,Pop
55286,Pop
55287,Pop
55288,Pop
55289,Pop
55290,Pop
55291,Pop
55292,Pop
55293,Pop
55294,Pop
55295,Pop
55402,Rock
55430,Pop
55436,Pop
55437,Pop
55480,Experimental
55481,Experimental
55549,Hip-Hop
55572,Hip-Hop
55709,Rock
55710,Rock
55711,Rock
55712,Rock
55713,Rock
55714,Rock
55715,Rock
55716,Rock
55717,Rock
55718,Rock
55719,Rock
55782,Electronic
55783,Electronic
55786,Electronic
55807,Electronic
55808,Electronic
55809,Electronic
55810,Electronic
55811,Electronic
55826,International
55827,International
55828,International
55830,International
55831,International
55832,International
55833,International
55900,Hip-Hop
56010,Experimental
56015,Experimental
56020,Experimental
56028,Electronic
56029,Electronic
56030,International
56031,Experimental
56033,Experimental
56034,Electronic
56036,Electronic
56247,Pop
56248,Pop
56249,Pop
56273,Pop
56274,Pop
56275,Pop
56460,Pop
56465,International
56466,International
56467,International
56468,International
56469,International
56470,International
56471,International
56472,International
56474,International
56493,Hip-Hop
56495,Hip-Hop
56496,Hip-Hop
56497,Hip-Hop
56498,Hip-Hop
56499,Hip-Hop
56516,Folk
56517,Folk
56518,Folk
56519,Folk
56520,Folk
56521,Folk
56523,Electronic
56552,Rock
56559,Rock
56639,Hip-Hop
56640,Hip-Hop
56641,Hip-Hop
56645,Rock
56646,Rock
56648,Rock
56649,Rock
56650,Rock
56651,Rock
56686,International
56687,International
56688,International
56689,International
56690,International
56691,International
56692,International
56693,International
56694,International
56695,International
56696,International
56795,Electronic
56796,Electronic
56797,Electronic
56798,Electronic
56799,Electronic
56800,Electronic
56801,Electronic
56802,Electronic
56803,Electronic
56804,Electronic
56805,Electronic
56874,Electronic
56888,Experimental
56895,Pop
56929,Rock
57078,Pop
57164,Folk
57175,Folk
57176,Folk
57177,Folk
57178,Pop
57179,Pop
57180,Pop
57271,Experimental
57272,Experimental
57273,Experimental
57274,Experimental
57344,Experimental
57360,Experimental
57371,Instrumental
57417,Electronic
57418,Instrumental
57435,Pop
57437,Pop
57439,Pop
57440,Experimental
57442,Experimental
57500,Rock
57540,Electronic
57569,Rock
57626,Experimental
57627,Experimental
57628,Experimental
57629,Experimental
57630,Experimental
57639,Folk
57640,Folk
57648,Folk
57658,Rock
57661,Rock
57662,Rock
57663,Rock
57665,International
57691,International
57697,International
57819,Hip-Hop
57820,Hip-Hop
57821,Hip-Hop
57822,Hip-Hop
57823,Hip-Hop
57891,Rock
57892,Rock
57936,Experimental
57937,Experimental
57938,Experimental
57939,Experimental
57943,Experimental
57968,Rock
58052,Experimental
58053,Experimental
58054,Experimental
58060,Experimental
58061,Experimental
58063,Experimental
58068,Experimental
58070,Experimental
58115,Pop
58116,Pop
58117,Pop
58135,Folk
58140,Folk
58161,Pop
58162,Pop
58164,Pop
58166,Pop
58169,Pop
58170,Pop
58173,Pop
58174,Pop
58207,Hip-Hop
58212,Hip-Hop
58213,Hip-Hop
58215,Hip-Hop
58221,Rock
58225,Rock
58333,Rock
58334,Rock
58341,Electronic
58474,Pop
58539,Rock
58540,Rock
58541,Rock
58542,Rock
58543,Rock
59078,Rock
59373,Rock
59374,Rock
59443,Pop
59445,Pop
59446,Pop
59448,Pop
59449,Pop
59451,Pop
59454,Pop
59561,Rock
59562,Rock
59581,International
59653,International
59654,International
59656,International
59657,International
59658,International
59659,International
59660,International
59663,International
59664,International
59666,International
59667,International
59669,International
59671,International
59673,International
59675,International
59676,International
59677,International
59678,International
59679,International
59680,International
59681,International
59682,International
59683,International
59684,International
59685,International
59686,International
59687,International
59688,International
59695,International
59702,International
59706,International
59707,International
59708,International
59709,International
59710,International
59711,International
59718,International
59719,International
59720,International
59721,International
59723,International
59724,International
59725,International
59726,International
59727,International
59823,Experimental
59876,Rock
59930,Experimental
60037,International
60038,International
60041,International
60042,International
60045,International
60048,International
60074,Experimental
60143,International
60144,International
60145,International
60146,International
60170,Folk
60317,Experimental
60331,Experimental
60472,Hip-Hop
60474,Hip-Hop
60476,Hip-Hop
60477,Hip-Hop
60478,Hip-Hop
60510,Hip-Hop
60533,International
60534,International
60535,International
60536,International
60537,International
60544,International
60547,International
60548,International
60549,International
60736,Rock
60753,International
60754,International
60755,International
60756,International
60757,International
60758,International
60775,International
60776,International
60777,International
60857,International
60864,International
60865,International
60871,International
60872,International
60873,International
60874,International
60875,International
60994,Experimental
61006,Folk
61007,Folk
61008,Folk
61010,Folk
61011,Folk
61012,Folk
61013,Folk
61159,Hip-Hop
61160,Hip-Hop
61161,Hip-Hop
61172,Hip-Hop
61174,Hip-Hop
61175,Hip-Hop
61452,Hip-Hop
61453,Hip-Hop
61491,Rock
61492,Rock
61493,Rock
61587,Pop
61589,Pop
61591,Pop
61592,Pop
61668,Hip-Hop
61670,Pop
61679,Pop
61734,Pop
61736,Pop
61742,Pop
61814,Rock
61820,Rock
61821,Rock
61884,Hip-Hop
62001,Hip-Hop
62003,Instrumental
62005,Instrumental
62007,Instrumental
62163,Pop
62164,Pop
62165,Pop
62180,Instrumental
62183,International
62184,International
62185,International
62186,International
62187,International
62188,International
62189,International
62190,International
62191,International
62192,International
62193,International
62194,International
62195,International
62196,International
62337,Rock
62426,Folk
62436,Pop
62445,Rock
62446,Pop
62448,Pop
62449,Pop
62450,Pop
62452,Pop
62458,Rock
62525,International
62526,International
62527,International
62528,International
62529,International
62531,International
62532,International
62533,International
62534,International
62586,Rock
62589,International
62591,International
62592,International
62594,International
62595,International
62596,International
62655,Rock
62671,Electronic
62742,Pop
62748,Pop
62749,Pop
62750,Pop
62751,Pop
62753,Pop
63043,Rock
63044,Rock
63045,Rock
63064,Electronic
63065,Electronic
63117,Rock
63149,Experimental
63159,Experimental
63161,Experimental
63191,Rock
63208,Folk
63224,Pop
63226,Pop
63250,Folk
63251,Folk
63252,Folk
63253,Folk
63255,Folk
63257,Folk
63258,Folk
63287,Instrumental
63289,Instrumental
63290,Instrumental
63291,Instrumental
63292,Instrumental
63456,Folk
63457,Folk
63470,Rock
63471,Rock
63472,Rock
63626,Experimental
63655,Electronic
63733,Hip-Hop
63747,Hip-Hop
63755,Hip-Hop
63757,Hip-Hop
63770,Hip-Hop
63789,Hip-Hop
63803,Hip-Hop
63804,Hip-Hop
63805,Hip-Hop
63874,Hip-Hop
63900,Hip-Hop
63908,Hip-Hop
63922,Rock
63936,Experimental
63999,Pop
64005,Pop
64006,Pop
64007,Pop
64008,Pop
64009,Pop
64035,Rock
64078,Experimental
64079,Pop
64091,Experimental
64093,Experimental
64247,Experimental
64248,Experimental
64249,Experimental
64252,Experimental
64253,Experimental
64331,Electronic
64332,Electronic
64333,Electronic
64334,Electronic
64338,Hip-Hop
64364,Pop
64365,Pop
64366,Pop
64407,International
64408,International
64409,International
64410,International
64515,Hip-Hop
64516,Hip-Hop
64517,Hip-Hop
64519,Hip-Hop
64520,Hip-Hop
64521,Hip-Hop
64522,Hip-Hop
64523,Hip-Hop
64535,Electronic
64536,Electronic
64537,Electronic
64538,Electronic
64542,Electronic
64553,Folk
64556,Folk
64567,Rock
64590,International
64591,International
64592,International
64593,International
64594,Experimental
64601,Experimental
64604,Experimental
64618,Electronic
64625,Hip-Hop
64626,Hip-Hop
64627,Hip-Hop
64628,Hip-Hop
64629,Hip-Hop
64630,Hip-Hop
64631,Hip-Hop
64659,Rock
64787,Pop
64788,Pop
64789,Pop
64796,Pop
64809,Folk
64834,Pop
64840,Pop
64841,Pop
64854,Experimental
64855,Experimental
64856,Experimental
64857,Experimental
64858,Experimental
64859,Experimental
64860,Experimental
64861,Experimental
64862,Experimental
64863,Experimental
64864,Experimental
64865,Experimental
64866,Experimental
64893,Experimental
64895,Experimental
64896,Experimental
64918,Rock
64919,Rock
64988,Hip-Hop
64989,Hip-Hop
64990,Hip-Hop
64991,Hip-Hop
64992,Hip-Hop
64993,Hip-Hop
64994,Hip-Hop
64995,Hip-Hop
65037,Electronic
65038,Electronic
65039,Electronic
65040,Electronic
65063,Electronic
65064,Electronic
65073,Electronic
65076,International
65077,International
65090,Experimental
65234,Experimental
65265,Experimental
65488,Electronic
65619,Rock
65683,Folk
65685,Folk
65745,Hip-Hop
65752,Hip-Hop
65755,Pop
65756,Pop
65777,Electronic
65779,Electronic
65780,Electronic
65893,Folk
66058,Folk
66073,Electronic
66074,Electronic
66075,Electronic
66076,Electronic
66180,Folk
66187,Folk
66390,Electronic
66394,Rock
66405,Rock
66469,Experimental
66482,Experimental
66483,Experimental
66525,Instrumental
66534,Rock
66535,Rock
66536,Rock
66537,Rock
66538,Rock
66539,Rock
66636,Electronic
66637,Electronic
66638,Electronic
66641,Pop
66643,Pop
66644,Pop
66646,Pop
66648,Pop
66649,Pop
66650,Pop
66689,Electronic
66690,Electronic
66717,Rock
66757,Instrumental
66782,Pop
66783,Pop
67007,Pop
67010,Pop
67011,Folk
67016,Folk
67017,Folk
67121,Rock
67163,Rock
67232,Hip-Hop
67233,Hip-Hop
67235,Hip-Hop
67237,Rock
67308,Electronic
67330,Pop
67331,Pop
67332,Pop
67333,Pop
67334,Pop
67336,Pop
67357,Pop
67358,Pop
67359,Pop
67360,Pop
67361,Pop
67362,Pop
67363,Pop
67364,Pop
67365,Pop
67366,Pop
67367,Pop
67368,Pop
67412,Rock
67457,Experimental
67470,Electronic
67500,Experimental
67553,Electronic
67556,Rock
67557,Rock
67558,Rock
67597,Folk
67598,Folk
67600,Folk
67637,Electronic
67638,Electronic
67639,Electronic
67640,Electronic
67660,Rock
67661,Rock
67673,Rock
67707,Experimental
67760,Pop
67763,Folk
67764,Folk
67765,Folk
67766,Folk
67784,Hip-Hop
67793,Hip-Hop
67829,Experimental
68353,Pop
68354,Pop
68355,Pop
68356,Pop
68404,Rock
68407,Experimental
68410,Experimental
68444,Electronic
68531,Hip-Hop
68536,Experimental
68537,Experimental
68538,Experimental
68539,Experimental
68540,Experimental
68541,Experimental
68543,Experimental
68549,Experimental
68551,Experimental
68573,Experimental
68579,Experimental
68582,Electronic
68587,Electronic
68592,Hip-Hop
68600,Hip-Hop
68601,Hip-Hop
68680,Electronic
68682,Electronic
68683,Electronic
68820,Rock
68821,Rock
68837,Folk
68838,Folk
68839,Folk
68840,Folk
68841,Folk
68842,Folk
68843,Folk
68844,Folk
68851,Folk
68852,Folk
68853,Folk
68854,Folk
68860,Folk
68861,Folk
68862,Folk
68869,Experimental
68872,Experimental
68875,Experimental
68891,Electronic
68892,Electronic
68893,Electronic
68894,Electronic
68895,Electronic
68896,Electronic
68897,Electronic
68898,Electronic
68899,Electronic
68909,Rock
69001,Experimental
69002,Experimental
69170,Electronic
69181,Pop
69182,Pop
69188,Pop
69193,Electronic
69194,Electronic
69195,Electronic
69196,Electronic
69197,Electronic
69198,Electronic
69199,Electronic
69200,Electronic
69201,Electronic
69202,Electronic
69203,Electronic
69204,Electronic
69205,Electronic
69206,Electronic
69207,Electronic
69208,Electronic
69209,Electronic
69210,Electronic
69211,Electronic
69221,Electronic
69222,Electronic
69223,Electronic
69303,Experimental
69554,Hip-Hop
69555,Hip-Hop
69561,Hip-Hop
69563,Hip-Hop
69564,Hip-Hop
69567,Folk
69682,Experimental
69723,Rock
69726,Rock
69727,Rock
69732,Electronic
69744,Pop
69745,Pop
69746,Pop
69747,Pop
69761,Folk
69762,Folk
69763,Folk
69764,Folk
69765,Folk
69766,Folk
69767,Folk
69768,Folk
69781,Rock
69784,Experimental
69785,Experimental
69787,Experimental
69788,Experimental
69789,Experimental
69791,Experimental
69792,Experimental
69793,Experimental
69798,Experimental
69822,Hip-Hop
69823,Hip-Hop
69824,Hip-Hop
69825,Hip-Hop
69826,Hip-Hop
69827,Hip-Hop
69828,Hip-Hop
69830,Hip-Hop
69833,Hip-Hop
69904,Hip-Hop
69947,Rock
69949,Rock
69985,Electronic
70002,Experimental
70005,Experimental
70174,Experimental
70206,Hip-Hop
70207,Hip-Hop
70208,Hip-Hop
70299,Electronic
70300,Electronic
70301,Electronic
70302,Electronic
70303,Electronic
70402,Rock
70403,Rock
70409,Rock
70423,Pop
70424,Pop
70425,Pop
70426,Pop
70654,Hip-Hop
70655,Hip-Hop
70657,Hip-Hop
70660,Hip-Hop
70768,Hip-Hop
70770,Hip-Hop
70772,Hip-Hop
70773,Hip-Hop
70774,Hip-Hop
70775,Hip-Hop
70813,Rock
70873,Pop
70875,Pop
70878,Pop
70879,Pop
71096,Electronic
71133,Folk
71157,Hip-Hop
71158,Hip-Hop
71172,Hip-Hop
71173,Hip-Hop
71174,Hip-Hop
71175,Hip-Hop
71216,Hip-Hop
71225,Hip-Hop
71228,Hip-Hop
71230,Hip-Hop
71231,Hip-Hop
71240,Hip-Hop
71241,Hip-Hop
71242,Hip-Hop
71243,Hip-Hop
71244,Hip-Hop
71245,Hip-Hop
71246,Hip-Hop
71247,Hip-Hop
71248,Hip-Hop
71249,Hip-Hop
71250,Hip-Hop
71251,Hip-Hop
71252,Hip-Hop
71253,Hip-Hop
71254,Hip-Hop
71255,Hip-Hop
71276,Rock
71303,Rock
71304,Rock
71371,Rock
71372,Rock
71420,Electronic
71503,Electronic
71506,Electronic
71507,Electronic
71508,Electronic
71509,Electronic
71510,Electronic
71511,Electronic
71512,Electronic
71513,Electronic
71514,Electronic
71515,Electronic
71516,Electronic
71617,Rock
71620,Rock
71622,Rock
71690,Hip-Hop
71691,Hip-Hop
71692,Hip-Hop
71693,Hip-Hop
71694,Hip-Hop
71695,Hip-Hop
71709,Pop
71711,Rock
71714,Rock
71715,Rock
71719,Rock
71721,Rock
71722,Folk
71822,Electronic
71884,Experimental
71885,Experimental
71937,Rock
71938,Rock
72046,Folk
72047,Folk
72050,Folk
72056,Folk
72058,Folk
72059,Folk
72064,Rock
72067,Electronic
72068,Electronic
72069,Electronic
72070,Electronic
72071,Electronic
72072,Electronic
72073,Electronic
72074,Electronic
72075,Electronic
72076,Electronic
72129,Hip-Hop
72130,Hip-Hop
72131,Hip-Hop
72134,Hip-Hop
72135,Hip-Hop
72136,Hip-Hop
72146,Experimental
72149,Experimental
72200,Electronic
72206,Electronic
72210,Electronic
72215,Electronic
72232,Electronic
72233,Electronic
72234,Hip-Hop
72287,Rock
72288,Rock
72289,Rock
72290,Rock
72456,Rock
72468,Hip-Hop
72476,Pop
72477,Electronic
72513,Rock
72514,Pop
72562,Folk
72565,Folk
72570,Folk
72604,Electronic
72605,Folk
72607,Folk
72612,Folk
72738,Rock
72781,Hip-Hop
72782,Hip-Hop
72783,Hip-Hop
72784,Hip-Hop
72785,Hip-Hop
72786,Hip-Hop
72787,Hip-Hop
72788,Hip-Hop
72789,Hip-Hop
72790,Hip-Hop
72926,Experimental
72927,Experimental
72928,Experimental
72930,Experimental
73087,Pop
73099,Experimental
73100,Experimental
73123,Electronic
73124,Electronic
73125,Electronic
73169,Folk
73170,Folk
73171,Folk
73172,Folk
73174,Folk
73175,Folk
73192,Rock
73193,Rock
73306,Rock
73309,Rock
73318,Rock
73335,Electronic
73340,Electronic
73341,Electronic
73342,Electronic
73343,Electronic
73344,Electronic
73363,Electronic
73365,Electronic
73366,Electronic
73367,Electronic
73368,Electronic
73369,Electronic
73370,Electronic
73371,Electronic
73372,Electronic
73465,Pop
73466,Pop
73467,Pop
73468,Pop
73469,Pop
73486,Rock
73494,Experimental
73495,Instrumental
73519,Rock
73520,Rock
73521,Rock
73522,Rock
73550,Hip-Hop
73551,Hip-Hop
73560,Electronic
73561,Electronic
73564,Electronic
73565,Electronic
73566,Folk
73568,Folk
73572,Folk
73573,Folk
73580,Folk
73584,Folk
73585,Folk
73587,Folk
73658,Folk
73675,Folk
73760,International
73761,International
73762,International
73763,International
73764,International
73765,International
73766,International
73767,International
73768,International
73769,International
73770,International
73771,International
73772,International
73773,International
73774,International
73775,International
73776,International
73777,International
73778,International
73779,International
73792,Pop
73797,Folk
73819,Experimental
73820,Experimental
73821,Experimental
73822,Experimental
73921,Pop
74002,Pop
74302,Experimental
74347,Experimental
74348,Rock
74362,Electronic
74365,Electronic
74370,Experimental
74371,Experimental
74372,Experimental
74373,Experimental
74374,Experimental
74375,Experimental
74376,Experimental
74377,Experimental
74378,Experimental
74380,Experimental
74381,Experimental
74382,Experimental
74383,Experimental
74384,Experimental
74385,Experimental
74386,Experimental
74387,Experimental
74388,Experimental
74389,Experimental
74390,Experimental
74391,Experimental
74392,Experimental
74393,Experimental
74421,Folk
74445,Folk
74546,Folk
74669,Rock
74671,Rock
74706,Rock
74908,Rock
74937,Folk
74942,Folk
74945,Pop
74954,Hip-Hop
74955,Hip-Hop
74959,Experimental
74960,Experimental
75194,Pop
75211,Rock
75221,Rock
75230,Rock
75304,Folk
75310,Pop
75314,Pop
75317,Pop
75371,Hip-Hop
75372,Hip-Hop
75373,Hip-Hop
75374,Hip-Hop
75375,Hip-Hop
75376,Hip-Hop
75377,Hip-Hop
75378,Hip-Hop
75379,Hip-Hop
75380,Hip-Hop
75381,Hip-Hop
75383,Hip-Hop
75386,Hip-Hop
75389,Hip-Hop
75390,Hip-Hop
75391,Hip-Hop
75393,Hip-Hop
75395,Hip-Hop
75396,Hip-Hop
75398,Hip-Hop
75399,Hip-Hop
75401,Hip-Hop
75403,Hip-Hop
75412,Hip-Hop
75415,Hip-Hop
75417,Hip-Hop
75418,Hip-Hop
75419,Hip-Hop
75420,Hip-Hop
75425,Hip-Hop
75427,Hip-Hop
75428,Hip-Hop
75429,Instrumental
75430,Instrumental
75431,Instrumental
75432,Instrumental
75433,Instrumental
75434,Instrumental
75435,Instrumental
75436,Instrumental
75437,Instrumental
75438,Instrumental
75439,Instrumental
75440,Instrumental
75441,Instrumental
75442,Instrumental
75443,Instrumental
75607,Instrumental
75612,Instrumental
75692,Pop
75745,Hip-Hop
75746,Hip-Hop
75747,Hip-Hop
75748,Hip-Hop
75749,Hip-Hop
75750,Hip-Hop
75751,Hip-Hop
75752,Hip-Hop
75754,Hip-Hop
75755,Hip-Hop
75762,Electronic
75763,Electronic
75764,Electronic
75782,Rock
75783,Rock
75784,Rock
75785,Rock
75786,Rock
75787,Rock
75788,Rock
75844,Folk
75862,Folk
75866,Folk
75869,Folk
75883,Folk
75903,Rock
75908,Rock
75925,Hip-Hop
75926,Hip-Hop
75927,Hip-Hop
75928,Hip-Hop
75929,Hip-Hop
75930,Hip-Hop
75931,Hip-Hop
75932,Hip-Hop
75933,Hip-Hop
75935,Hip-Hop
75936,Hip-Hop
75937,Hip-Hop
75975,Experimental
76036,Experimental
76069,International
76071,International
76072,International
76073,International
76074,International
76075,International
76076,International
76077,International
76078,International
76079,International
76121,Rock
76128,Pop
76129,Pop
76130,Pop
76131,Pop
76363,Instrumental
76375,Experimental
76381,Experimental
76437,Folk
76440,Folk
76654,Electronic
76659,Electronic
77517,Experimental
77519,Experimental
77521,Experimental
77522,Experimental
77523,Experimental
77564,Pop
77571,Hip-Hop
77572,Pop
77952,Electronic
78038,Experimental
78156,Hip-Hop
78213,Folk
78516,Hip-Hop
78833,Hip-Hop
78834,Hip-Hop
78839,Hip-Hop
78841,Hip-Hop
78843,Hip-Hop
78845,Hip-Hop
78847,Hip-Hop
78848,Hip-Hop
78849,Hip-Hop
78850,Hip-Hop
78851,Hip-Hop
78852,Hip-Hop
78984,Hip-Hop
78998,Hip-Hop
79087,Experimental
79575,Rock
79593,Folk
79605,Electronic
79606,Electronic
79610,Hip-Hop
79616,Hip-Hop
79741,Pop
79973,Experimental
79975,Experimental
79977,Experimental
79978,Experimental
79985,Folk
79986,Folk
79988,Folk
79990,Folk
79995,Folk
80000,Folk
80001,Folk
80002,Folk
80003,Folk
80004,Folk
80005,Folk
80035,Rock
80293,Hip-Hop
80341,International
80351,International
80389,Instrumental
80402,Instrumental
80515,Instrumental
80516,Instrumental
80517,Instrumental
80518,Instrumental
80519,Instrumental
80520,Instrumental
80611,Experimental
80680,International
80686,International
80687,International
80693,International
80694,International
80695,International
80696,International
80697,International
80751,International
80753,International
80754,International
80755,International
80756,International
80758,International
80765,International
80766,International
80772,International
80773,International
80774,International
80775,International
80776,International
80793,Electronic
80833,Electronic
80834,Electronic
80835,Electronic
80836,Electronic
81033,Folk
81037,Folk
81071,Experimental
81082,Folk
81083,Folk
81084,Folk
81085,Folk
81189,Experimental
81193,Electronic
81194,Electronic
81195,Electronic
81362,Experimental
81365,Experimental
81436,Instrumental
81457,Instrumental
81485,Instrumental
81491,Instrumental
81512,Instrumental
81523,Instrumental
81543,Instrumental
81554,Instrumental
81555,Instrumental
81565,Instrumental
81576,Instrumental
81586,Instrumental
81600,Instrumental
81612,Instrumental
81613,Instrumental
81623,Instrumental
81638,Instrumental
81650,Instrumental
81660,Instrumental
81781,Instrumental
81782,Instrumental
81792,Instrumental
81802,Instrumental
81803,Instrumental
81814,Instrumental
81868,Electronic
81895,Experimental
81938,Folk
81945,Folk
81946,Folk
81988,Instrumental
81999,Instrumental
82157,Instrumental
82231,Experimental
82237,Experimental
82242,Experimental
82250,Experimental
82410,Experimental
82462,Rock
82464,Rock
82505,Folk
82507,Folk
82628,International
82629,International
82630,International
82631,International
82778,Hip-Hop
82780,Hip-Hop
82881,Experimental
82886,Experimental
82890,Experimental
82892,Folk
82893,Folk
82914,Instrumental
82915,Instrumental
82916,Instrumental
82917,Instrumental
82918,Instrumental
82919,Instrumental
82920,Instrumental
82921,Instrumental
82928,Instrumental
82929,Instrumental
82930,Instrumental
82931,Instrumental
82932,Instrumental
83437,Folk
83438,Folk
83439,Folk
83440,Folk
83507,Pop
83509,Pop
83511,Pop
83512,Pop
83558,Hip-Hop
83600,Instrumental
83612,Instrumental
83613,Instrumental
83715,Hip-Hop
83717,Hip-Hop
83718,Hip-Hop
83719,Hip-Hop
83789,Rock
83790,Rock
83791,Rock
83898,Experimental
83903,Experimental
83906,Experimental
83908,Experimental
83911,Experimental
83913,Experimental
83954,Experimental
